RespondentID,Consent,Age,MOSTRECENTyearofstudy,ConsideringUniversityinFuture,GoodunderstandingofPhilosophy,GoodunderstandingofSociology,GoodunderstandingofPsychology,GoodunderstandingofHistory,GoodunderstandingofEthics,GoodunderstandingofTheology,GoodunderstandingofReligiousStudies,GoodunderstandingofPolitics,GoodunderstandingofEnglish,GoodunderstandingofMath,GoodunderstandingofComputerScience,GoodunderstandingofBusiness,InterestinstudyingPhilosophy,InterestinstudyingSociaology,InterestedinStudyingPsychology,InterestedinstudyingHistory,InterestedinstudyingEthics,InterestedinstudyingTheology,InterestedinstudyingReligiousStudies,InterestedinstudyingPolitics,InterestedinstudyingEnglish,InterestedinstudyingMath,InterestedinstudyingComputerScience,InterestedinstudyingBusiness,Philosophyemployability,Sociologyemployability,PsychologyEmployability,Historyemployability,Ethicsemployability,Theologyemployability,ReligiousStudiesemployability,Politicsemployability,Englishemployability,Mathemployability,ComputerScienceemployability,Businessemployability,Theologyasubjectforreligiouspeople,Religionasubjectforreligiouspeople,TheologydegreeincludesPrefernottosay,TheologydegreeincludesPsychology,TheologydegreeincludesArts,TheologydegreeincludesSociology,TheologydegreeincludesPolitics,TheologydegreeincludesHistory,TheologydegreeincludesPhilosophy,TheologydegreeincludesEthics,TheologydegreeincludesArchaeology,TheologydegreeincludesTextualStudies,TheologydegreeincludesLiterature,TheologydegreeincludesLaw,TheologydegreeincludesEconomics,TheologydegreeincludesScience,ReligiousStudiesdegreeincludesPrefernottosay,ReligiousstudiesdegreeincludesPsychology,ReligiousstudiesdegreeincludesArts,ReligiousstudiesdegreeincludesSociology,ReligiousstudiesdegreeincludesPolitics,ReligiousstudiesdegreeincludesHistory,ReligiousstudiesdegreeincludesPhilosophy,ReligiousstudiesdegreeincludesEthics,ReligiousstudiesdegreeincludesArchaeology,ReligiousstudiesdegreeincludesTectualstudies,ReligiousstudiesdegreeincludesLiterature,ReligiousstudiesdegreeincludesLaw,ReligiousstudiesdegreeincludesEconomics,ReligiousstudiesdegreeincludesScience,PhilosophydegreeincludesPrefernottosay,PhilosophydegreeincludesPolitics,PhilosophydegreeincludesHistory,PhilosophydegreeincludesEthics,PhilosophydegreeincludesTheology,PhilosophydegreeincludesReligion,PhilosophydegreeincludesLaw,PhilosophydegreeincludesEconomics,PhilosophydegreeincludesMath,PhilosophydegreeincludesLogic,CurrentlyorintendingtostudyAlevelreligiousstudies,GCSEReligiousStudies,GCSEReligiousStudiesreasonprefernottosay,GCSEReligiousstudieswantedto,GCSEreligiousstudiesparentswanted,GCSEreligiousstudiescompulsory,Gender,Ethnicity,EthnicityOther,ReligiousAffliation,ReligiousAffiliationOther
12760667059,1,4,3,1,2,2,3,4,1,1,3,2,4,5,4,3,3,2,4,1,2,2,1,1,2,5,1,2,2,3,3,3,1,1,2,3,2,5,4,4,3,3, , ,2,3,4, ,6,7, , , , , , , , ,2, , , ,6,7, , , , , , , ,1, ,3,4, , , , ,9,2,2, , , , ,2,14, ,17, 
12760666867,1,4,3,1,5,5,2,4,5,5,5,2,4,4,1,2,4,5,1,1,1,4,4,1,1,1,1,1,2,5,5,4,2,2,1,5,5,5,0,5,1,1, , , , , , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , , ,3, , , , , , ,1,1, , , ,3,2,8, ,5, 
12760666572,1,2,1,1,4,4,4,4,4,2,2,5,4,4,2,4,4,2,2,4,4,3,4,5,2,1,1,2,2,3,3,3,2,2,3,4,3,5,5,4,3,2, , , ,3, , ,6,7, , , , , , , , , ,3,4, ,6, ,8,9, , , , , ,1, ,3,4,5, , , ,9,2,1, , , ,3,2,17, ,2, 
12760666192,1,3,2,1,2,4,4,4,3,2,4,3,5,4,1,2,1,2,2,1,1,1,1,1,2,1,1,1,3,2,3,4,2,2,2,4,2,5,5,2,1,1, , , ,3, ,5,6,7, , ,10, , ,13, , , ,3, , ,6, , ,9,10, , , , , , ,3, , , , , ,9,2,1, , , ,3,2,14, ,5, 
12760666164,1,3,3,1,4,2,4,3,4,1,4,2,4,5,4,3,3,1,4,1,4,1,1,1,1,4,4,2,1,2,4,3,2,1,1,1,3,5,5,5,3,4, ,1,2,3, ,5, ,7,8,9,10, , , , , ,2,3,4,5,6, ,8,9,10,11,12, , ,1,2,3,4,5,6,7,8,9,2,2, , , , ,2,14, ,2, 
12760665898,1,3,2,1,3,2,2,3,2,3, ,2,3,5,4,4,4,1,1,1,1,1,1,1,1,4,4,4,3,3,3,3,2,1,1,2,2,5,5,5,4,1, , , ,3, ,5,6,7,8,9, , , , , , ,2,3,4,5,6,7,8,9, , , , , , ,2, , ,5, , , ,9,2,2, , , , ,2,17, ,0, 
12760664674,1,3,2,1,1,2,1,2,1,1,4,1,4,1,1,1,4,4,4,4,4,4,4,3,4,3,2,4,2,5,5,4,4,1,4,1,3,1,1,5,1,1, ,1, ,3, , ,6, , , , , , ,13, , , , , ,5, , , , , , , , , , , , ,4, , , , ,9,2,1, ,1, , ,2,14, ,5, 
12760664547,1,4,3,2,2,2,5,4,2,2,2,2,4,2,2,1,2,4,4,1,4,4,3,4,4,1,1,1,2,2,4,4,2,3,2,3,1,4,3,3,1,1, , , ,3, , , ,7, ,9,10, , , , , , , ,4, , ,7, ,9,10,11, ,13, ,1,2,3,4,5, , , ,9,2,1, ,1, , ,3,14, ,2, 
12760664239,1,2,1,1,1,4,5,4,1,1,1,1,1,1,1,1,1,4,5,4,1,1,1,1,1,1,1,1,4,4,5,2,3,2,2,3,4,5,5,5,3,1, ,1, , , , ,6,7, , , , , , , ,1, ,3, ,5, , , , , ,11, , , , , ,3, ,5, , , ,9,2,2, , , , ,2,14, ,17, 
12760663576,1,2,1,1,5,3,4,4,4,2,5,4,4,4,2,1,4,2,2,1,4,3,3,2,5,1,1,1,2,2,3,2,2,1,2,4,3,4,5,5,1,1, ,1, ,3, ,5,6,7, ,9, , , , , , , ,3,4,5,6,7, ,9, , , , , , ,2,3,4,5, , , ,9,1,1, ,1, , ,2,14, ,2, 
12760663440,1,3,2,3,3,2,3,3,2,3,3,3,3,4,5,3,1,1,3,3,1,1,1,1,3,2,4,1,3,4,3,4,3,3,3,4,4,4,5,4,3,2, ,1, ,3, ,5,6,7, ,9,10, , , , ,1, ,3,4,5,6,7,8,9,10, , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,13, ,5, 
12760662542,1,3,2,2,3,4,3,4,2,1,3,3,5,2,5,4,3,4,1,2,3,2,3,3,5,1,3,2,2,3,4,3,2,2,2,2,4,4,5,4,3,2, , ,2,3,4, ,6,7,8,9,10, , , , , ,2,3, ,5,6,7,8, ,10, , , , ,1,2,3,4,5, , ,8, ,2,2, , , , ,2,14, ,1, 
12760662496,1,2,1,1,4,4,3,4,3,1,2,4,4,4,1,3,3,2,4,4,2,2,1,4,2,1,1,2,3,1,4,3,1,3,1,5,2,5,5,4,1,1, , ,2, , ,5,6,7,8, ,10, , , , , , ,3, ,5, ,7, , , , , , , ,1,2,3,4,5,6,7, , ,2,2, , , , ,1,13, ,2, 
12760661859,1,2,2,3,1,2,2,5,1,1,3,2,4,5,2,4,1,1,1,1,1,1,1,4,1,4,1,1,2,2,2,3,1,1,1,3,3,5,5,2,5,5, ,1, , ,4,5,6,7, ,9, , , , , ,1, , ,4,5,6,7, ,9,10, , , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,14, ,2, 
12760661500,1,3,2,1,5,1,2,3,5,4,2,2,1,5,2,4,5,1,5,1,5,1,1,1,1,5,1,1,2,3,4,2,3,1,2,3,3,5,5,4,1,1, , ,2,3,4,5,6,7, ,9,10,11, , , , , ,3,4,5,6,7, , ,10,11, , , ,1,2,3,4,5,6,7,8,9,2,2, , , , ,1,5, ,1, 
12760661473,1,4,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,2,3,5,5,4,2,1,0, , , , , , , , , , , , , , , , , ,4,5,6,7, , , ,11, , ,0, , , , , , , , , ,2,1, ,1, , ,2,8, ,5, 
12760661459,1,3,2,1,2,2,4,5,5,1,2,2,5,5,1,2,4,1,1,5,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,2,1,5,5,5,5,5, , , , , , ,6,7, , , , , , , , , , , , ,6,7,8, , , , , , , , ,3,4,5, , , , ,2,1, , , ,3,2,14, ,5, 
12760661011,1,4,3,1,2,3,4,3,1,1,4,2,3,5,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,1,3,2,2,4,2,3,3,5,1,1, , , ,3, , ,6,7, ,9, , , ,13, ,1, ,3, ,5, ,7, , ,10, , , , , , ,3,4, , , , , ,2,1, , , ,3,2,4, ,11, 
12760660756,1,3,2,1,4,5,5,2,3,4,1,4,4,5,4,5,2,2,2,1,1,2,1,4,1,2,3,5,2,3,4,1,3,3,2,3,3,5,5,4,1,1, , , , ,4,5,6,7, , ,10, , , , ,1,2,3, ,5,6,7,8,9,10,11, ,13, ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,14, ,2, 
12760659783,1,3,3,1,3,2,3,5,3,2,4,5,5,4,4,4,4,4,4,5,3,3,2,1,4,2,4,4,2,3,5,3,2,2,2,4,3,3,5,5,1,1, , ,2,3,4,5,6,7, , ,10, , , , ,1, ,3,4,5,6,7, , ,10,11,12, , , ,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,2, 
12760658844,1,3,3,1,1,2,3,5,2,1,2,1,4,3,4,1,2,2,3,5,2,2,1,1,4,1,2,2,3,3,4,4,3,3,2,4,4,3,4,5,4,4, , , ,3, , ,6,7,8, ,10,11, , , , , , , ,5,6,7,8,9,10,11, , , , ,2, , , ,6, , ,9,2,2, , , , ,2,14, ,17, 
12760658623,1,2,2,1,1,3,5,4,3,2,4,2,5,4,4,3,4,3,5,3,3,2,3,2,3,3,4,2,3,3,5,3,3,2,3,3,4,5,5,4,1,1, ,1, , , , ,6,7, , , , , , , , , ,3, , ,6, , , , , , , , , , ,3, , , , , ,9,2,2, , , , ,2,3, ,11, 
12760657651,1,3,2,1,3,4,4,5,4,1,5,4,5,4,4,3,2,3,4,2,3,1,3,1,4,1,5,2,5,4,5,3,3,3,3,3,4,5,5,5,1,1, , , , , , ,6, , , , , ,12, , , , , , , ,6,7, , , , , , , , ,2,3, ,5, , ,8, ,2,1, , , ,3,2,2, ,5, 
12760657203,1,3,2,2,3,3,2,4,3,3,3,4,3,4,4,3,1,1,1,2,2,1,1,1,1,4,4,3,2,2,1,2,2,1,2,2,2,4,5,4,3,3, ,1, ,3, ,5,6,7, , , , , , , ,1, , , ,5,6,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,1,14, ,5, 
12760657152,1,2,1,3,3,2,2,4,2,1,2,2,5,5,4,4,1,4,1,2,3,4,1,1,1,2,1,5,1,3,4,2,1,2,1,4,4,5,5,5,1,1, , , , , , ,6,7, ,9, , , , , , , , , , ,6,7,8, , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,1,4, ,11, 
12760656607,1,3,2,1,4,2,1,4,4,4,5,1,5,2,1,1,4,1,1,2,4,2,4,1,3,1,1,1,4,5,5,2,2,2,2,5,5,5,5,5,1,1, , , , , ,5,6,7, ,9,10, , , , , , , , ,5,6,7, ,9,10, , , , , , ,3,4,5, , , ,9,1,1, , , ,3,3,14, ,15, 
12760656529,1,4,3,1,4,3,4,5,4,1,4,3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,2,2,2,4,3,3,5,5,1,1, , , , , , ,6,7,8, ,10, , , , ,1, ,3, , ,6,7, , , , , ,13, , , ,3,4,5, , , ,9,2,2, , , , ,2,2, ,11, 
12760655960,1,4,3,1,4,5,5,4,2,2,2,5,2,4,4,4,1,4,4,1,1,1,2,5,1,3,1,4,1,4,1,2,2,1,4,4,3,5,5,5,1,3, , , ,3, , , , ,8,9,10, , , , , , ,3, , ,6,7, ,9,10, , , , , , ,3,4, , , , ,9,2,1, ,1, , ,2,2, ,11, 
12760655902,1,3,2,1,5,2,4,3,3,2,5,2,4,3,1,4,5,1,2,4,4,1,4,4,4,3,1,4,3,3,3,3,3,3,3,3,1,3,5,5,5,5, ,1, ,3, , , , ,8,9, , , , , , , , , ,5,6, , ,9,10, , , , , , ,3, , , , ,8, ,2,1, ,1, , ,2,14, ,5, 
12760655786,1,3,3,1,4,2,5,5,5,1,5,2,5,4,3,5,4,3,3,5,4,2,1,1,3,1,1,2,1,4,5,5,4,1,1,5,3,5,5,5,1,1, , ,2, , , ,6, , , , , , , , , , , , , ,6,7, ,9, , , , , , ,2, ,4, , , , ,9,1,2, , , , ,2,14, ,5, 
12760655425,1,4,3,1,4,2,4,5,4,1,2,5,5,5,4,1,1,1,1,5,4,1,1,5,5,1,1,1,3,1,3,5,1,1,1,4,5,5,5,5,3,5, , , , , , , , , ,9, , , , , , , , , ,5,6,7, ,9, , , , , , , ,3, , ,6,7, , ,2,1, , , ,3,2,14, ,2, 
12760654702,1,2,2,1,3,3,3,3,3,3,3,3,3,4,3,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1, , , , ,4, ,6,7, , , , , , , , , , , , ,6,7, , , , , , ,0, , , , , , , , , ,2,1, , , ,3,2,14, ,2, 
12760654535,1,4,3,2,1,4,2,1,2,3,4,2,3,4,1,4,1,3,2,2,2,2,2,2,1,4,2,4,2,4,4,1,3,2,1,5,3,5,5,5,1,3, ,1,2,3, ,5,6,7,8,9,10, , ,13, ,1,2, ,4,5,6,7, , ,10,11, ,13, , , ,3,4,5, , , ,9,2,1, , , ,3,2,7, ,2, 
12760654220,1,3,2,1,5,3,4,4,5,4,5,4,5,4,4,3,4,2,3,3,4,3,4,2,4,2,4,2,2,2,4,3,2,2,2,4,3,5,5,4,2,1, , , , , ,5,6,7, , ,10, , , , , , , , , ,6,7,8,9,10, , ,13, , ,2,3,4,5, , , ,9,1,1, , , ,3,2,14, ,2, 
12760654180,1,4,3,1,4,2,1,5,4,1,1,1,4,5,5,4,1,1,1,1,1,1,1,1,1,4,5,1,1,4,3,2,1,0,2,3,3,3,5,5,5,1, , ,2, , , ,6,7, ,9, , , , , , , , , ,5,6,7, ,9,10, , , , ,1,2,3, ,5,6, , ,9,2,1, , , ,3,1,15, ,1, 
12760653651,1,3,2,1,2,5,4,2,2,2,3,2,5,2,2,2,1,5,1,1,1,1,2,1,4,1,1,1,2,2,5,3,2,2,2,4,3,4,5,4,3,3, , , , , , ,6,7, , , , , , , , , , , , , ,7, , , , , , , , , ,3,4, , , , ,9,2,2, , , , ,2,3, ,11, 
12760652607,1,4,3,1,2,2,2,5,2,1,5,5,5,5,4,5,1,1,1,3,2,1,1,4,1,1,1,2,2,3,3,4,2,2,2,5,3,5,5,5,3,1,0, , , , , , , , , , , , , , ,1, ,3,4,5,6,7,8, ,10,11, , , ,1,2,3,4,5,6,7, ,9,2,2, , , , ,2,14, ,5, 
12760652573,1,4,3,1,5,5,4,4,4,4,4,5,4,5,2,5,4,4,4,5,4,4,4,5,4,2,1,4,3,4,5,4,3,3,3,4,3,5,5,4,1,1, ,1,2,3,4,5,6,7,8,9,10,11, ,13, , ,2, ,4,5,6,7,8,9,10,11, ,13, , ,2,3,4,5,6, , ,9,2,2, , , , ,2,14, ,5, 
12760652413,1,4,3,1,1,5,4,1,4,1,1,4,5,4,1,4,1,5,5,1,1,3,1,4,5,1,1,5,2,3,3,2,1,3,1,5,2,5,5,5,4,3, , , , , , , , ,8, , , , , , , , , , , ,6, , , , , , , , , , , , , , ,7, , ,2,2, , , , ,2,14, ,17, 
12760651997,1,2,1,1,5,3,2,5,5,4,2,4,5,4,2,2,5,3,3,5,5,1,1,3,5,1,2,5,3,3,3,4,3,1,1,3,5,5,5,5,3, , , ,2, , ,5,6,7, ,9, , , , , , , , , ,5,6,7, ,9, , , , , ,1,2,3,4,5,6, , ,9,2,1, , , ,3,1,17, ,2, 
12760651451,1,2,1,1,2,3,2,5,2,2,3,2,5,5,5,2,2,2,2,4,2,2,2,3,3,5,2,2,1,2,1,4,1,2,1,5,4,5,5,2,3,1, , , , , ,5, ,7, ,9, , , , , , , , ,4,5,6, ,8,9, , , , , , , ,3,4,5,6, , , ,2,2, , , , ,2,14, ,5, 
12760651430,1,4,3,1,1,1,1,3,1,1,1,2,3,4,2,3,1,1,1,3,1,1,1,1,1,4,3,3,2,2,3,3,2,2,1,3,4,5,5,5,0,0,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,2, , , , ,2,14, ,2, 
12760651149,1,4,3,1,1,1,1,5,2,1,5,1,5,5,5,4,1,1,3,1,1,1,1,1,1,4,4,3,2,2,5,3,1,2,2,3,3,5,5,4,1,1, , ,2, , ,5, ,7, ,9,10, , , , , , ,3,4,5,6,7, ,9, ,11, , , ,1,2,3,4,5,6, , , ,2,1, , , ,3,1,3, ,11, 
12760650517,1,2,1,1,4,2,4,5,3,1,4,3,1,5,5,4,4,2,1,1,2,2,3,1,1,5,5,3,2,2,1,4,3,1,2,3,1,5,5,4,3,3, , , , ,4, ,6,7,8,9, ,11, ,13, ,1,2,3,4,5,6,7,8, ,10, , , , , ,2, ,4,5, , ,8,9,2,2, , , , ,1,1, ,11, 
12760650201,1,4,3,1,2,4,4,4,2,2,2,4,4,4,2,2,4,4,3,4,4,4,4,5,5,2,2,2,3,3,4,3,2,2,2,3,3,4,5,4,4,5, , ,2, , ,5,6,7, , ,10,11, , , , ,2,3,4,5,6,7,8,9,10,11, , , ,1,2,3,4,5,6, ,8,9,2,2, , , , ,2,14, ,2, 
12760649967,1,3,2,2,1,2,2,2,1,1,1,1,1,4,3,4,1,1,1,1,1,1,1,1,1,3,1,1,2,2,5,3,3,2,3,3,4,3,3,4,0,0, , , , , ,5, , ,8, , , , , , , , , , ,5,6,7, , , , , ,13, , ,2,3,4,5, , , , ,2,2, , , , ,2,14, ,5, 
12760649586,1,3,2,1,1,3,3,5,2,1,5,3,5,5,5,3,1,4, ,1,1,1,1,1,1,4,1,1,1, ,5,1,1,1,1,5,1,5,5,5,1,1, , , , ,4, ,6,7,8, , ,11, , , , ,2, ,4, ,6,7,8, , , , , , ,1, , ,4,5, , , , ,2,1, , , ,3,2,7, ,5, 
12760648989,1,2,1,1,3,3,4,5,2,2,4,3,5,5,2,3,2,2,3,3,2,2,1,1,1,4,2,2,2,2,4,3,3,2,2,3,3,4,5,4,3,2,0, , , , , , , , , , , , , , , ,2, ,4,5, ,7, , , , , , , , ,2,3,4, , , , ,9,2,2, , , , ,2,14, ,2, 
12760648752,1,2,1,1,2,4,4,4,2,2,4,2,4,4,2,4,1,1,5,1,1,1,1,1,1,1,1,1,2,3,4,3,2,2,2,3,4,5,5,4,1,2, , , , , , ,6,7, , , , , , , , , ,3, ,5, ,7, ,9, , , , , , , ,3,4, , , , ,9,2,1, ,1, , ,2,2, ,9, 
12760648641,1,2,3,1,2,3,4,4,2,2,1,3,5,5,5,1,1,1,4,4,1,1,1,1,5,5,5,1,3,3,5,2,2,3,3,3,3,5,5,5,1,2, , , , , , ,6,7, ,9,10, , , , , , , , ,5,6, ,8,9,10, , , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,2, ,2, 
12760647852,1,3,3,1,3,3,4,4,2,2,3,3,4,5,3,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,4,4,5,5,4,3,3, , , , , , ,6, , , , , , , , , , , , , , ,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,14, ,17, 
12760646154,1,4,3,1,4,5,4,5,4,4,5,5,5,4,4,5,2,2,2,4,2,2,2,2,5,1,1,4,1,2,3,3,1,1,1,3,3,5,5,5,1,1, ,1, , , , ,6,7, , , , , , , ,1, ,3,4,5,6,7, , , ,11, , , ,1,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,14, 
12760645670,1,4,3,1,1,4,5,2,2,1,2,1,4,1,1,2,1,4,5,2,1, ,1,2,4,1,1,1,3,3,4,2,1,2,1,4,4,2,3,2,2,3, , , , , ,5, ,7, , ,10,11, , , , , , ,4, , , ,8, , , , ,13, , ,2, , , , ,7, ,9,2,2, , , , ,2,17, ,2, 
12760645257,1,4,3,1,3,2,3,4,4,3,3,2,4,4,4,3,2,2,3,3,2,2,2,1,3,2,4,3,3,4,3,3,3,3,4,4,3,5,4,4,0,3,0, , , , , , , , , , , , , , , , ,3, ,5,6, , ,9,10, , , , ,1, , , , , , , ,9,2,1, , , ,3,3,14, ,5, 
12760645220,1,3,3,1,2,5,4,4,3,1,3,2,4,4,2,2,4,5,1,4,2,2,2,2,2,1,1,1,2,4,4,4,2,2,2,2,3,3,4,5,1,1, , , ,3, ,5,6,7, , ,10, , , , , , ,3, ,5,6,7,8, , ,11, ,13, ,1, ,3,4,5, , , ,9,2,1, , , ,3,2,14, ,2, 
12760645196,1,4,3,1,2,1,1,1,1,1,1,2,4,1,1,2,1,3,4,2,1,3,2,4,1,1,2,4,2,3,3,4,2,3,3,4,3,3,5,4,0,1,0, , , , , , , , , , , , , , , , , ,4,5,6,7, , ,10, , , , ,1,2,3, , , , , ,9,2,2, , , , ,2,14, ,1, 
12760644759,1,2,1,1,3,3,2,5,4,3,4,5,4,3,1,4,3,4,1,5,4,3,2,5,3,1,1,3,3,4,0,3,3,2,1,5,4,5,5,5,3,1,0, , , , , , , , , , , , , , ,1, ,3,4,5, ,7, , , ,11, , , , , ,3,4,5,6, , , ,2,1, , , ,3,2,14, ,17, 
12760644088,1,4,3,1,3,4,4,4,3,4,4,4,5,5,4,5,4,4,4,3,4,3,3,4,5,5,4,5,2,4,3,3,3,3,4,3,5,5,5,5,3,4, , ,2, ,4,5, , , , , ,11, , , ,1,2,3,4, ,6, , , ,10,11, ,13, , ,2,3,4, , , ,8, ,2,1,0, , , ,2,17, ,5, 
12760643315,1,3,2,3,4,5,5,5,4,4,4,5, ,5,5,4,4, ,5,2,4,4,4,1,1,4,5,1,4,5,5,3,4,2,3,5,3,4,5,5,1,1, ,1,2,3, ,5,6,7,8,9,10, , , , , ,2, ,4,5,6,7,8,9, ,11, , , , ,2,3,4,5,6,7, ,9,2,1, , , ,3,2,14, ,1, 
12760643118,1,3,2,1,4,4,4,5,4,4,4,4,4,4,3,3,2,1,1,5,1,1,1,2,2,2,1,1,3,3,3,4,4,3,3,4,4,4,3,4,1,1, ,1, ,3, , ,6,7, ,9,10, , , , ,1, ,3, ,5,6,7,8,9,10, , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,14, ,5, 
12760642960,1,2,1,2,3,3,4,3,3,3,4,3,4,4,3,4,1,2,3,3,2,1,1,2,3,2,1,2,2,3,4,3,2,2,3,4,4,4,4,4,2,2, , , , , ,5,6,7, ,9, , , , , , , , , , ,6,7, ,9, , , , , , ,2,3,4, , , , , ,2,2, , , , ,2,14, ,2, 
12760642618,1,2,2,1,2,5,4,5,2,1,4,4,5,3,3,4,2,4,4,3,3,3,2,4,4,1,1,4,2,3,4,4,2,3,1,3,4,4,5,4,4,3, , ,2, ,4,5,6,7, ,9,10,11, , , , ,2, ,4,5,6,7, ,9,10,11, ,13, , ,2,3,4,5, , , ,9,2,2, , , , ,2,10, ,1, 
12760642256,1,4,3,1,2,1,4,4,4,2,4,4,5,5,5,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,3,5,2,2,2,2,5,5,5,5,1,1, , , ,3,4,5,6,7, ,9, ,11, , , , , ,3, ,5,6,7, ,9, ,11, , , , , ,3,4,5, , , ,9,2,1, , , ,3,2,7, ,11, 
12760641875,1,2,2,1,1,1,1,3,1,1,1,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,3,3,1,5,3,5,5,5,2,2, , , , , , , ,7, , ,10, , , , , , , , , ,6,7, , , , , , , , , , ,4, , , , , ,2,1, , , ,3,2,7, ,5, 
12760641578,1,4,3,1,3,2,2,5,2,3,4,4,3,4,4,3,2,2,2,3,2,2,2,3,2,4,2,4,2,3,3,3,1,1,1,3,3,5,5,4,4,4, ,1,2,3,4,5,6,7, ,9,10, , ,13, , ,2,3, ,5, ,7,8,9,10, , , , ,1,2,3,4,5, , , ,9,2,1, , , ,3,1,2, ,5, 
12760641425,1,2,1,1,4,4,4,5,4,2,4,4,4,1,3,1, , , , , , , , , , , , ,3,4,5,5,4,2,3,5,4,4,2,3,1,1, , , , , , ,6,7, , , , , , , , , ,3, ,5,6,7, , , , , , , ,1, , ,4, , , , , ,2,2, , , , ,2,14, ,5, 
12760641398,1,2,2,2,3,1,4,5,3,3,2,4,5,5,4,3,4,3,3,1,4,3,1,5,5,2,1,1,3,1,3,4,3,1,1,5,5,5,4,2,3,3, ,1, ,3, ,5,6,7, ,9, , , , , , , , , ,5,6,7, ,9, , , , , ,1, ,3,4,5,6, , ,9,2,2, , , , ,1,14, ,2, 
12760641340,1,3,3,1,4,3,3,5,4,2,4,3,4,4,3,3,1,3,3,1,2,3,1,1,2,1,2,4,2,3,5,5,0,0,1,4,5,5,4,5,5,1, , , , , , ,6,7, ,9, , , , , , , , , , ,6,7, ,9, , , , , , , ,3, ,5, , , ,9,2,1, , , ,3,2,14, ,2, 
12760641245,1,2,2,1, ,2,2,2,2,2,2,5,4,5,4,4,1,1,4,1,1,1,1,4,2,5,4,3,3,2,3,2,2,2,2,4,3,4,5,5,1,1, , , , , , , ,7, ,9, , , , , , ,2,3, , ,6,7, ,9, , , , , ,1,2,3,4,5, , ,8,9,2,2, , , , ,2,2, ,0, 
12760641200,1,3,2,1,2,4,3,4,2,1,3,1,5,4,4,4,1,4,4,1,1,2,2,1,2,1,2,2,1,4,4,4,1,2,2,5,4,5,5,5,1,1, , , ,3,4,5,6,7,8, ,10, , , , , , , , ,5,6,7,8, ,10, , , , ,1,2,3,4,5,6, ,8,9,2,2, , , , ,2,14, ,1, 
12760640693,1,3,1,2,3,5,5,4,2,1,3,3,3,1,1,1,4,5,5,4,3,4,3,1,3,1,2,1,2,3,3,3,2, ,2,3,2,4,5,5,1,1,0, , , , , , , , , , , , , , , , , , ,5,6,7, , , , , , , , ,2,3,4,5, , , , ,2,2, , , , ,3,14, ,1, 
12760640398,1,4,3,2,4,4,4,4,2,1,2,3,5,4,2,2,5,5,4,5,3,4,2,4,5,2,3,3,0,2,3,1,1,2,2,3,2,5,5,4,4,3, ,1, ,3, ,5,6, , ,9,10, , , , , , , , ,5,6,7, ,9, , , , , ,1, ,3,4,5,6, , ,9,2,2, , , , ,3,17, ,1, 
12760640371,1,2,1,1,5,4,5,5,4,4,4,5,5,4,2,4,5,4,2,5,2,2,2,5,2,2,1,1,1,2,3,3,2,2,3,4,3,4,5,4,2,1, , ,2,3, ,5,6,7, ,9,10,11, , , , , ,3,4,5,6,7, ,9,10,11, , , ,1,2,3,4,5,6,7,8,9,2,2, , , , ,2,14, ,1, 
12760640317,1,4,3,1,3,3,4,5,3,2,4,4,4,4,3,4,1,3,2,2,3,1,1,4,3,4,1,4,2,3,4,3,2,2,2,5,3,4,4,4,2,1, , , ,3, ,5,6,7, , , , , , , , , ,3, ,5,6,7, ,9,10, , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,2,2, ,5, 
12760640054,1,4,3,1,5,5,5,5,5,3,5,5,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,2,5,3,4,5,4,4,5,5,0,1,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,1, , , ,3,2,0, ,11, 
